"","airport_name","carrier_name","reason","avg_delay"
"5109","San Luis Obispo, CA: San Luis County Regional","SkyWest Airlines Inc.","Security",23.2585139318885
"5110","San Luis Obispo, CA: San Luis County Regional","SkyWest Airlines Inc.","Weather",50.6226861446582
"5111","Santa Ana, CA: John Wayne Airport-Orange County","AirTran Airways Corporation","Carrier",71.2941345954799
"5112","Santa Ana, CA: John Wayne Airport-Orange County","AirTran Airways Corporation","Late Aircraft",62.2666666666667
"5113","Santa Ana, CA: John Wayne Airport-Orange County","AirTran Airways Corporation","National Air Systems",29.2777658002954
"5114","Santa Ana, CA: John Wayne Airport-Orange County","Alaska Airlines Inc.","Carrier",46.7613433292907
"5115","Santa Ana, CA: John Wayne Airport-Orange County","Alaska Airlines Inc.","Late Aircraft",40.1644107047978
"5116","Santa Ana, CA: John Wayne Airport-Orange County","Alaska Airlines Inc.","National Air Systems",25.4643614053545
"5117","Santa Ana, CA: John Wayne Airport-Orange County","Alaska Airlines Inc.","Security",37.037037037037
"5118","Santa Ana, CA: John Wayne Airport-Orange County","Alaska Airlines Inc.","Weather",54.9094873733361
"5119","Santa Ana, CA: John Wayne Airport-Orange County","American Airlines Inc.","Carrier",47.9645875183579
"5120","Santa Ana, CA: John Wayne Airport-Orange County","American Airlines Inc.","Late Aircraft",49.7545132627975
"5121","Santa Ana, CA: John Wayne Airport-Orange County","American Airlines Inc.","National Air Systems",32.6107783648891
"5122","Santa Ana, CA: John Wayne Airport-Orange County","American Airlines Inc.","Weather",75.1834952341023
"5123","Santa Ana, CA: John Wayne Airport-Orange County","Delta Air Lines Inc.","Carrier",45.2695092222854
"5124","Santa Ana, CA: John Wayne Airport-Orange County","Delta Air Lines Inc.","Late Aircraft",44.1190403359324
"5125","Santa Ana, CA: John Wayne Airport-Orange County","Delta Air Lines Inc.","National Air Systems",34.813363788021
"5126","Santa Ana, CA: John Wayne Airport-Orange County","Delta Air Lines Inc.","Weather",57.7300796430663
"5127","Santa Ana, CA: John Wayne Airport-Orange County","Frontier Airlines Inc.","Carrier",40.5976544032334
"5128","Santa Ana, CA: John Wayne Airport-Orange County","Frontier Airlines Inc.","Late Aircraft",54.2860251290886
"5129","Santa Ana, CA: John Wayne Airport-Orange County","Frontier Airlines Inc.","National Air Systems",36.4531332833165
"5130","Santa Ana, CA: John Wayne Airport-Orange County","Frontier Airlines Inc.","Weather",42.5129449302243
"5131","Santa Ana, CA: John Wayne Airport-Orange County","SkyWest Airlines Inc.","Carrier",48.3703223237829
"5132","Santa Ana, CA: John Wayne Airport-Orange County","SkyWest Airlines Inc.","Late Aircraft",49.5047878245399
"5133","Santa Ana, CA: John Wayne Airport-Orange County","SkyWest Airlines Inc.","National Air Systems",31.301428655619
"5134","Santa Ana, CA: John Wayne Airport-Orange County","SkyWest Airlines Inc.","Weather",62.6786566049097
"5135","Santa Ana, CA: John Wayne Airport-Orange County","Southwest Airlines Co.","Carrier",38.643774201166
"5136","Santa Ana, CA: John Wayne Airport-Orange County","Southwest Airlines Co.","Late Aircraft",42.6004001540697
"5137","Santa Ana, CA: John Wayne Airport-Orange County","Southwest Airlines Co.","National Air Systems",32.6358751703297
"5138","Santa Ana, CA: John Wayne Airport-Orange County","Southwest Airlines Co.","Security",38.7837837837838
"5139","Santa Ana, CA: John Wayne Airport-Orange County","Southwest Airlines Co.","Weather",50.5271460412586
"5140","Santa Ana, CA: John Wayne Airport-Orange County","United Air Lines Inc.","Carrier",44.5954095903271
"5141","Santa Ana, CA: John Wayne Airport-Orange County","United Air Lines Inc.","Late Aircraft",55.5845260580215
"5142","Santa Ana, CA: John Wayne Airport-Orange County","United Air Lines Inc.","National Air Systems",38.8089356335921
"5143","Santa Ana, CA: John Wayne Airport-Orange County","United Air Lines Inc.","Weather",60.7419345404897
"5144","Santa Ana, CA: John Wayne Airport-Orange County","US Airways Inc.","Carrier",39.8198739231322
"5145","Santa Ana, CA: John Wayne Airport-Orange County","US Airways Inc.","Late Aircraft",56.3864902565469
"5146","Santa Ana, CA: John Wayne Airport-Orange County","US Airways Inc.","National Air Systems",26.8136010648232
"5147","Santa Ana, CA: John Wayne Airport-Orange County","US Airways Inc.","Security",66.1482813749001
"5148","Santa Ana, CA: John Wayne Airport-Orange County","US Airways Inc.","Weather",82.5489225406956
"5149","Santa Barbara, CA: Santa Barbara Municipal","Frontier Airlines Inc.","Carrier",48.2832152582056
"5150","Santa Barbara, CA: Santa Barbara Municipal","Frontier Airlines Inc.","Late Aircraft",74.8915549088856
"5151","Santa Barbara, CA: Santa Barbara Municipal","Frontier Airlines Inc.","National Air Systems",45.993469941744
"5152","Santa Barbara, CA: Santa Barbara Municipal","Frontier Airlines Inc.","Weather",32.1428571428571
"5153","Santa Barbara, CA: Santa Barbara Municipal","SkyWest Airlines Inc.","Carrier",64.3230283008202
"5154","Santa Barbara, CA: Santa Barbara Municipal","SkyWest Airlines Inc.","Late Aircraft",59.5325888744749
"5155","Santa Barbara, CA: Santa Barbara Municipal","SkyWest Airlines Inc.","National Air Systems",33.971800440228
"5156","Santa Barbara, CA: Santa Barbara Municipal","SkyWest Airlines Inc.","Security",58.8571428571429
"5157","Santa Barbara, CA: Santa Barbara Municipal","SkyWest Airlines Inc.","Weather",58.2497767900381
"5158","Santa Fe, NM: Santa Fe Municipal","American Eagle Airlines Inc.","Carrier",48.8166125361098
"5159","Santa Fe, NM: Santa Fe Municipal","American Eagle Airlines Inc.","Late Aircraft",54.2564756266935
"5160","Santa Fe, NM: Santa Fe Municipal","American Eagle Airlines Inc.","National Air Systems",40.0313671779275
"5161","Santa Fe, NM: Santa Fe Municipal","American Eagle Airlines Inc.","Weather",72.2745127349128
"5162","Santa Fe, NM: Santa Fe Municipal","Envoy Air","Carrier",51.0126404177534
"5163","Santa Fe, NM: Santa Fe Municipal","Envoy Air","Late Aircraft",47.7819175781315
"5164","Santa Fe, NM: Santa Fe Municipal","Envoy Air","National Air Systems",34.8940579859114
"5165","Santa Fe, NM: Santa Fe Municipal","Envoy Air","Security",22.2222222222222
"5166","Santa Fe, NM: Santa Fe Municipal","Envoy Air","Weather",72.7901937443273
"5167","Santa Fe, NM: Santa Fe Municipal","ExpressJet Airlines Inc.","Carrier",62.2133047530812
"5168","Santa Fe, NM: Santa Fe Municipal","ExpressJet Airlines Inc.","Late Aircraft",71.8482256375035
"5169","Santa Fe, NM: Santa Fe Municipal","ExpressJet Airlines Inc.","National Air Systems",55.7601707567549
"5170","Santa Fe, NM: Santa Fe Municipal","ExpressJet Airlines Inc.","Weather",114.871117891964
"5171","Santa Fe, NM: Santa Fe Municipal","SkyWest Airlines Inc.","Carrier",42.4236683711313
"5172","Santa Fe, NM: Santa Fe Municipal","SkyWest Airlines Inc.","Late Aircraft",51.8066647001537
"5173","Santa Fe, NM: Santa Fe Municipal","SkyWest Airlines Inc.","National Air Systems",33.3932394732618
"5174","Santa Fe, NM: Santa Fe Municipal","SkyWest Airlines Inc.","Security",20
"5175","Santa Fe, NM: Santa Fe Municipal","SkyWest Airlines Inc.","Weather",90
"5176","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field","SkyWest Airlines Inc.","Carrier",54.3586837308008
"5177","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field","SkyWest Airlines Inc.","Late Aircraft",48.0499460203298
"5178","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field","SkyWest Airlines Inc.","National Air Systems",31.7088894630934
"5179","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field","SkyWest Airlines Inc.","Weather",19.0769230769231
"5180","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Delta Air Lines Inc.","Carrier",53.1521222297498
"5181","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Delta Air Lines Inc.","Late Aircraft",44.6004594690695
"5182","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Delta Air Lines Inc.","National Air Systems",43.3053411984396
"5183","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Delta Air Lines Inc.","Weather",75.9335300624531
"5184","Sarasota/Bradenton, FL: Sarasota/Bradenton International","ExpressJet Airlines Inc.","Carrier",65.0655021834061
"5185","Sarasota/Bradenton, FL: Sarasota/Bradenton International","ExpressJet Airlines Inc.","Late Aircraft",100
"5186","Sarasota/Bradenton, FL: Sarasota/Bradenton International","ExpressJet Airlines Inc.","National Air Systems",53.7280701754386
"5187","Sarasota/Bradenton, FL: Sarasota/Bradenton International","JetBlue Airways","Carrier",58.3469280245918
"5188","Sarasota/Bradenton, FL: Sarasota/Bradenton International","JetBlue Airways","Late Aircraft",63.1257597290846
"5189","Sarasota/Bradenton, FL: Sarasota/Bradenton International","JetBlue Airways","National Air Systems",41.8094323108148
"5190","Sarasota/Bradenton, FL: Sarasota/Bradenton International","JetBlue Airways","Weather",110.077300881255
"5191","Sarasota/Bradenton, FL: Sarasota/Bradenton International","United Air Lines Inc.","Carrier",80.1882696006921
"5192","Sarasota/Bradenton, FL: Sarasota/Bradenton International","United Air Lines Inc.","Late Aircraft",92.7403458590618
"5193","Sarasota/Bradenton, FL: Sarasota/Bradenton International","United Air Lines Inc.","National Air Systems",48.2692411518236
"5194","Sarasota/Bradenton, FL: Sarasota/Bradenton International","United Air Lines Inc.","Weather",38.7527233115468
"5195","Sarasota/Bradenton, FL: Sarasota/Bradenton International","US Airways Inc.","Carrier",23.1253269331364
"5196","Sarasota/Bradenton, FL: Sarasota/Bradenton International","US Airways Inc.","Late Aircraft",71.4150047483381
"5197","Sarasota/Bradenton, FL: Sarasota/Bradenton International","US Airways Inc.","National Air Systems",30.5081117822071
"5198","Sarasota/Bradenton, FL: Sarasota/Bradenton International","US Airways Inc.","Weather",120
"5199","Sault Ste. Marie, MI: Chippewa County International","SkyWest Airlines Inc.","Carrier",72.4972159333464
"5200","Sault Ste. Marie, MI: Chippewa County International","SkyWest Airlines Inc.","Late Aircraft",78.6005540554818
"5201","Sault Ste. Marie, MI: Chippewa County International","SkyWest Airlines Inc.","National Air Systems",32.9952662644118
"5202","Sault Ste. Marie, MI: Chippewa County International","SkyWest Airlines Inc.","Weather",54.4894840404156
"5203","Savannah, GA: Savannah/Hilton Head International","American Eagle Airlines Inc.","Carrier",38.7857912786071
"5204","Savannah, GA: Savannah/Hilton Head International","American Eagle Airlines Inc.","Late Aircraft",52.1147413347343
"5205","Savannah, GA: Savannah/Hilton Head International","American Eagle Airlines Inc.","National Air Systems",37.2620051292584
"5206","Savannah, GA: Savannah/Hilton Head International","American Eagle Airlines Inc.","Weather",57.3250622786227
"5207","Savannah, GA: Savannah/Hilton Head International","Delta Air Lines Inc.","Carrier",49.1191933797964
"5208","Savannah, GA: Savannah/Hilton Head International","Delta Air Lines Inc.","Late Aircraft",53.2097037943865
"5209","Savannah, GA: Savannah/Hilton Head International","Delta Air Lines Inc.","National Air Systems",35.7411637677628
"5210","Savannah, GA: Savannah/Hilton Head International","Delta Air Lines Inc.","Weather",60.2693056540149
"5211","Savannah, GA: Savannah/Hilton Head International","Envoy Air","Carrier",44.6834376412142
"5212","Savannah, GA: Savannah/Hilton Head International","Envoy Air","Late Aircraft",56.8353109985049
"5213","Savannah, GA: Savannah/Hilton Head International","Envoy Air","National Air Systems",33.071317920385
"5214","Savannah, GA: Savannah/Hilton Head International","Envoy Air","Weather",69.2732573168474
"5215","Savannah, GA: Savannah/Hilton Head International","ExpressJet Airlines Inc.","Carrier",67.6438909452311
"5216","Savannah, GA: Savannah/Hilton Head International","ExpressJet Airlines Inc.","Late Aircraft",73.5343766842431
"5217","Savannah, GA: Savannah/Hilton Head International","ExpressJet Airlines Inc.","National Air Systems",45.7505447219265
"5218","Savannah, GA: Savannah/Hilton Head International","ExpressJet Airlines Inc.","Weather",121.532267826856
"5219","Savannah, GA: Savannah/Hilton Head International","JetBlue Airways","Carrier",54.4694401638603
"5220","Savannah, GA: Savannah/Hilton Head International","JetBlue Airways","Late Aircraft",49.2012968987344
"5221","Savannah, GA: Savannah/Hilton Head International","JetBlue Airways","National Air Systems",30.8807632434316
"5222","Savannah, GA: Savannah/Hilton Head International","JetBlue Airways","Security",52.5641025641026
"5223","Savannah, GA: Savannah/Hilton Head International","JetBlue Airways","Weather",101.110814041333
"5224","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Delta Air Lines Inc.","Carrier",29.6657509157509
"5225","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Delta Air Lines Inc.","Late Aircraft",43.616625394119
"5226","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Delta Air Lines Inc.","National Air Systems",25.891426374313
"5227","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","Delta Air Lines Inc.","Weather",37.2204184704185
"5228","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","ExpressJet Airlines Inc.","Carrier",65.5953430678109
"5229","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","ExpressJet Airlines Inc.","Late Aircraft",59.5622605034877
"5230","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","ExpressJet Airlines Inc.","National Air Systems",48.1022567378725
"5231","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","ExpressJet Airlines Inc.","Security",55
"5232","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International","ExpressJet Airlines Inc.","Weather",124.614457846952
"5233","Seattle, WA: Seattle/Tacoma International","Alaska Airlines Inc.","Carrier",66.1181750257254
"5234","Seattle, WA: Seattle/Tacoma International","Alaska Airlines Inc.","Late Aircraft",60.7520979498494
"5235","Seattle, WA: Seattle/Tacoma International","Alaska Airlines Inc.","National Air Systems",28.9010940966389
"5236","Seattle, WA: Seattle/Tacoma International","Alaska Airlines Inc.","Security",43.5289395968814
"5237","Seattle, WA: Seattle/Tacoma International","Alaska Airlines Inc.","Weather",78.820470030809
"5238","Seattle, WA: Seattle/Tacoma International","American Airlines Inc.","Carrier",50.4135280254753
"5239","Seattle, WA: Seattle/Tacoma International","American Airlines Inc.","Late Aircraft",60.8774728361288
"5240","Seattle, WA: Seattle/Tacoma International","American Airlines Inc.","National Air Systems",33.7843152237754
"5241","Seattle, WA: Seattle/Tacoma International","American Airlines Inc.","Security",47.3626373626374
"5242","Seattle, WA: Seattle/Tacoma International","American Airlines Inc.","Weather",71.9982871795847
"5243","Seattle, WA: Seattle/Tacoma International","Delta Air Lines Inc.","Carrier",59.394802468633
"5244","Seattle, WA: Seattle/Tacoma International","Delta Air Lines Inc.","Late Aircraft",54.1634593234553
"5245","Seattle, WA: Seattle/Tacoma International","Delta Air Lines Inc.","National Air Systems",31.3780078028254
"5246","Seattle, WA: Seattle/Tacoma International","Delta Air Lines Inc.","Security",132.692307692308
"5247","Seattle, WA: Seattle/Tacoma International","Delta Air Lines Inc.","Weather",57.5796436760683
"5248","Seattle, WA: Seattle/Tacoma International","Frontier Airlines Inc.","Carrier",51.6376281631394
"5249","Seattle, WA: Seattle/Tacoma International","Frontier Airlines Inc.","Late Aircraft",70.3349863657632
"5250","Seattle, WA: Seattle/Tacoma International","Frontier Airlines Inc.","National Air Systems",41.6895786319525
"5251","Seattle, WA: Seattle/Tacoma International","Frontier Airlines Inc.","Weather",78.1233109079409
"5252","Seattle, WA: Seattle/Tacoma International","Hawaiian Airlines Inc.","Carrier",65.6845277954059
"5253","Seattle, WA: Seattle/Tacoma International","Hawaiian Airlines Inc.","Late Aircraft",68.4142612700965
"5254","Seattle, WA: Seattle/Tacoma International","Hawaiian Airlines Inc.","National Air Systems",23
"5255","Seattle, WA: Seattle/Tacoma International","JetBlue Airways","Carrier",54.1456103655739
"5256","Seattle, WA: Seattle/Tacoma International","JetBlue Airways","Late Aircraft",62.8228087285534
"5257","Seattle, WA: Seattle/Tacoma International","JetBlue Airways","National Air Systems",33.4466683198411
"5258","Seattle, WA: Seattle/Tacoma International","JetBlue Airways","Security",52.0114942528736
"5259","Seattle, WA: Seattle/Tacoma International","JetBlue Airways","Weather",99.3822943490206
"5260","Seattle, WA: Seattle/Tacoma International","SkyWest Airlines Inc.","Carrier",63.6474606285546
"5261","Seattle, WA: Seattle/Tacoma International","SkyWest Airlines Inc.","Late Aircraft",60.1106589334343
"5262","Seattle, WA: Seattle/Tacoma International","SkyWest Airlines Inc.","National Air Systems",28.1207074088816
"5263","Seattle, WA: Seattle/Tacoma International","SkyWest Airlines Inc.","Weather",107.211804281749
"5264","Seattle, WA: Seattle/Tacoma International","Southwest Airlines Co.","Carrier",43.9754832753791
"5265","Seattle, WA: Seattle/Tacoma International","Southwest Airlines Co.","Late Aircraft",52.0777301009356
"5266","Seattle, WA: Seattle/Tacoma International","Southwest Airlines Co.","National Air Systems",31.0975747366004
"5267","Seattle, WA: Seattle/Tacoma International","Southwest Airlines Co.","Security",33.5496128129716
"5268","Seattle, WA: Seattle/Tacoma International","Southwest Airlines Co.","Weather",79.6325916820013
"5269","Seattle, WA: Seattle/Tacoma International","United Air Lines Inc.","Carrier",48.5684900537293
"5270","Seattle, WA: Seattle/Tacoma International","United Air Lines Inc.","Late Aircraft",72.182958388554
"5271","Seattle, WA: Seattle/Tacoma International","United Air Lines Inc.","National Air Systems",38.787198727563
"5272","Seattle, WA: Seattle/Tacoma International","United Air Lines Inc.","Weather",83.2027206465013
"5273","Seattle, WA: Seattle/Tacoma International","US Airways Inc.","Carrier",45.7255893153058
"5274","Seattle, WA: Seattle/Tacoma International","US Airways Inc.","Late Aircraft",53.2326457418714
"5275","Seattle, WA: Seattle/Tacoma International","US Airways Inc.","National Air Systems",35.1083474954693
"5276","Seattle, WA: Seattle/Tacoma International","US Airways Inc.","Security",46.8590038441265
"5277","Seattle, WA: Seattle/Tacoma International","US Airways Inc.","Weather",113.889490753151
"5278","Seattle, WA: Seattle/Tacoma International","Virgin America","Carrier",51.9794012932656
"5279","Seattle, WA: Seattle/Tacoma International","Virgin America","Late Aircraft",62.3764768585121
"5280","Seattle, WA: Seattle/Tacoma International","Virgin America","National Air Systems",30.4973051189255
"5281","Seattle, WA: Seattle/Tacoma International","Virgin America","Security",35.9399329264608
"5282","Seattle, WA: Seattle/Tacoma International","Virgin America","Weather",26.7397970288849
"5283","Shreveport, LA: Shreveport Regional","American Eagle Airlines Inc.","Carrier",31.4481572782058
"5284","Shreveport, LA: Shreveport Regional","American Eagle Airlines Inc.","Late Aircraft",58.4945334945335
"5285","Shreveport, LA: Shreveport Regional","American Eagle Airlines Inc.","National Air Systems",34.3580676965526
"5286","Shreveport, LA: Shreveport Regional","American Eagle Airlines Inc.","Weather",75.1715309779826
"5287","Shreveport, LA: Shreveport Regional","Delta Air Lines Inc.","Carrier",45.140235581412
"5288","Shreveport, LA: Shreveport Regional","Delta Air Lines Inc.","Late Aircraft",38.8268864933418
"5289","Shreveport, LA: Shreveport Regional","Delta Air Lines Inc.","National Air Systems",18.4090909090909
"5290","Shreveport, LA: Shreveport Regional","Delta Air Lines Inc.","Weather",51.0869565217391
"5291","Shreveport, LA: Shreveport Regional","Envoy Air","Carrier",37.7182347018701
"5292","Shreveport, LA: Shreveport Regional","Envoy Air","Late Aircraft",48.6496448773847
"5293","Shreveport, LA: Shreveport Regional","Envoy Air","National Air Systems",33.5442563058774
"5294","Shreveport, LA: Shreveport Regional","Envoy Air","Weather",96.3428991802588
"5295","Shreveport, LA: Shreveport Regional","ExpressJet Airlines Inc.","Carrier",69.0325505989419
"5296","Shreveport, LA: Shreveport Regional","ExpressJet Airlines Inc.","Late Aircraft",68.0097998847662
"5297","Shreveport, LA: Shreveport Regional","ExpressJet Airlines Inc.","National Air Systems",43.0553642961363
"5298","Shreveport, LA: Shreveport Regional","ExpressJet Airlines Inc.","Security",26
"5299","Shreveport, LA: Shreveport Regional","ExpressJet Airlines Inc.","Weather",148.030414195239
"5300","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","American Eagle Airlines Inc.","Carrier",60.3830427331322
"5301","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","American Eagle Airlines Inc.","Late Aircraft",71.8638984482747
"5302","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","American Eagle Airlines Inc.","National Air Systems",57.1640476521578
"5303","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","American Eagle Airlines Inc.","Weather",81.7182755637019
"5304","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Envoy Air","Carrier",42.5916740736336
"5305","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Envoy Air","Late Aircraft",58.3845348895037
"5306","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Envoy Air","National Air Systems",50.1815113081167
"5307","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Envoy Air","Weather",74.9830879414184
"5308","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Frontier Airlines Inc.","Carrier",37.9509236009248
"5309","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Frontier Airlines Inc.","Late Aircraft",32.7902845155369
"5310","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Frontier Airlines Inc.","National Air Systems",28.3115549498691
"5311","Sioux City, IA: Sioux Gateway/Col. Bud Day Field","Frontier Airlines Inc.","Weather",53.3834586466165
"5312","Sioux Falls, SD: Joe Foss Field","American Eagle Airlines Inc.","Carrier",51.2198395891743
"5313","Sioux Falls, SD: Joe Foss Field","American Eagle Airlines Inc.","Late Aircraft",75.0393944184755
"5314","Sioux Falls, SD: Joe Foss Field","American Eagle Airlines Inc.","National Air Systems",44.934306857413
"5315","Sioux Falls, SD: Joe Foss Field","American Eagle Airlines Inc.","Weather",128.105869455929
"5316","Sioux Falls, SD: Joe Foss Field","Delta Air Lines Inc.","Carrier",69.4950786502965
"5317","Sioux Falls, SD: Joe Foss Field","Delta Air Lines Inc.","Late Aircraft",70.8810533963763
"5318","Sioux Falls, SD: Joe Foss Field","Delta Air Lines Inc.","National Air Systems",41.7805891037609
"5319","Sioux Falls, SD: Joe Foss Field","Delta Air Lines Inc.","Weather",388.518660686148
"5320","Sioux Falls, SD: Joe Foss Field","Envoy Air","Carrier",46.1102207551
"5321","Sioux Falls, SD: Joe Foss Field","Envoy Air","Late Aircraft",52.8627893365582
"5322","Sioux Falls, SD: Joe Foss Field","Envoy Air","National Air Systems",36.4577876958049
"5323","Sioux Falls, SD: Joe Foss Field","Envoy Air","Security",25
"5324","Sioux Falls, SD: Joe Foss Field","Envoy Air","Weather",64.8388377094462
"5325","Sioux Falls, SD: Joe Foss Field","ExpressJet Airlines Inc.","Carrier",69.4826292431074
"5326","Sioux Falls, SD: Joe Foss Field","ExpressJet Airlines Inc.","Late Aircraft",65.5877926135885
"5327","Sioux Falls, SD: Joe Foss Field","ExpressJet Airlines Inc.","National Air Systems",46.8691262800406
"5328","Sioux Falls, SD: Joe Foss Field","ExpressJet Airlines Inc.","Security",89.3333333333333
"5329","Sioux Falls, SD: Joe Foss Field","ExpressJet Airlines Inc.","Weather",84.3442831811175
"5330","Sioux Falls, SD: Joe Foss Field","Frontier Airlines Inc.","Carrier",38.7582012959477
"5331","Sioux Falls, SD: Joe Foss Field","Frontier Airlines Inc.","Late Aircraft",70.799931836781
"5332","Sioux Falls, SD: Joe Foss Field","Frontier Airlines Inc.","National Air Systems",54.3278827236641
"5333","Sioux Falls, SD: Joe Foss Field","Frontier Airlines Inc.","Weather",28.5714285714286
"5334","Sioux Falls, SD: Joe Foss Field","SkyWest Airlines Inc.","Carrier",53.5292859525627
"5335","Sioux Falls, SD: Joe Foss Field","SkyWest Airlines Inc.","Late Aircraft",61.7906662993463
"5336","Sioux Falls, SD: Joe Foss Field","SkyWest Airlines Inc.","National Air Systems",40.7334318876053
"5337","Sioux Falls, SD: Joe Foss Field","SkyWest Airlines Inc.","Security",25
"5338","Sioux Falls, SD: Joe Foss Field","SkyWest Airlines Inc.","Weather",124.420559503209
"5339","Sioux Falls, SD: Joe Foss Field","United Air Lines Inc.","Carrier",156.818181818182
"5340","Sioux Falls, SD: Joe Foss Field","United Air Lines Inc.","Late Aircraft",135.454545454545
"5341","Sioux Falls, SD: Joe Foss Field","United Air Lines Inc.","National Air Systems",133.333333333333
"5342","Sitka, AK: Sitka Rocky Gutierrez","Alaska Airlines Inc.","Carrier",59.1352746054818
"5343","Sitka, AK: Sitka Rocky Gutierrez","Alaska Airlines Inc.","Late Aircraft",60.095651400758
"5344","Sitka, AK: Sitka Rocky Gutierrez","Alaska Airlines Inc.","National Air Systems",30.0372566081044
"5345","Sitka, AK: Sitka Rocky Gutierrez","Alaska Airlines Inc.","Weather",53.6820286299796
"5346","South Bend, IN: South Bend International","Delta Air Lines Inc.","Late Aircraft",56
"5347","South Bend, IN: South Bend International","Delta Air Lines Inc.","National Air Systems",17
"5348","South Bend, IN: South Bend International","ExpressJet Airlines Inc.","Carrier",60.8686846598939
"5349","South Bend, IN: South Bend International","ExpressJet Airlines Inc.","Late Aircraft",70.5839476191979
"5350","South Bend, IN: South Bend International","ExpressJet Airlines Inc.","National Air Systems",42.9384243924939
"5351","South Bend, IN: South Bend International","ExpressJet Airlines Inc.","Weather",115.384615384615
"5352","South Bend, IN: South Bend International","SkyWest Airlines Inc.","Carrier",60.4287693308489
"5353","South Bend, IN: South Bend International","SkyWest Airlines Inc.","Late Aircraft",64.4293871289247
"5354","South Bend, IN: South Bend International","SkyWest Airlines Inc.","National Air Systems",36.377152761345
"5355","South Bend, IN: South Bend International","SkyWest Airlines Inc.","Security",23.0135135135135
"5356","South Bend, IN: South Bend International","SkyWest Airlines Inc.","Weather",99.4937402393182
"5357","Spokane, WA: Spokane International","Alaska Airlines Inc.","Carrier",40.5419349979103
"5358","Spokane, WA: Spokane International","Alaska Airlines Inc.","Late Aircraft",31.5875890682825
"5359","Spokane, WA: Spokane International","Alaska Airlines Inc.","National Air Systems",30.1943121921445
"5360","Spokane, WA: Spokane International","Alaska Airlines Inc.","Security",16.9014084507042
"5361","Spokane, WA: Spokane International","Alaska Airlines Inc.","Weather",50.1831868095242
"5362","Spokane, WA: Spokane International","Delta Air Lines Inc.","Carrier",63.217647820768
"5363","Spokane, WA: Spokane International","Delta Air Lines Inc.","Late Aircraft",43.116052399354
"5364","Spokane, WA: Spokane International","Delta Air Lines Inc.","National Air Systems",38.6823744937779
"5365","Spokane, WA: Spokane International","Delta Air Lines Inc.","Weather",52.4545381914002
"5366","Spokane, WA: Spokane International","Frontier Airlines Inc.","Carrier",46.7317305991883
"5367","Spokane, WA: Spokane International","Frontier Airlines Inc.","Late Aircraft",67.7744907238295
"5368","Spokane, WA: Spokane International","Frontier Airlines Inc.","National Air Systems",47.771328231859
"5369","Spokane, WA: Spokane International","Frontier Airlines Inc.","Weather",81.5672040795194
"5370","Spokane, WA: Spokane International","SkyWest Airlines Inc.","Carrier",49.3918225293021
"5371","Spokane, WA: Spokane International","SkyWest Airlines Inc.","Late Aircraft",61.6557073701417
"5372","Spokane, WA: Spokane International","SkyWest Airlines Inc.","National Air Systems",27.5843590992965
"5373","Spokane, WA: Spokane International","SkyWest Airlines Inc.","Weather",155.692829457364
"5374","Spokane, WA: Spokane International","Southwest Airlines Co.","Carrier",43.6680980226768
"5375","Spokane, WA: Spokane International","Southwest Airlines Co.","Late Aircraft",51.1863567855565
"5376","Spokane, WA: Spokane International","Southwest Airlines Co.","National Air Systems",34.8903774234309
"5377","Spokane, WA: Spokane International","Southwest Airlines Co.","Weather",81.3899738113067
"5378","Spokane, WA: Spokane International","United Air Lines Inc.","Carrier",51.0512530084874
"5379","Spokane, WA: Spokane International","United Air Lines Inc.","Late Aircraft",59.2302822730142
"5380","Spokane, WA: Spokane International","United Air Lines Inc.","National Air Systems",41.2093449521163
"5381","Spokane, WA: Spokane International","United Air Lines Inc.","Weather",80.4444860970313
